,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,task,db,qlength,fitting,sum_coverage,sum_lengths,source
152,KK3_CL164_TR_1_x_44nt,P132,100.0,42,0,0,3,44,31,72,1.73e-18,78.7,megablast,ref,44,near-full,0.9545454545454546,42,KK3
153,KK3_CL165_TR_1_x_332nt,BSCL156-1,97.297,37,1,0,47,83,37,1,4.89e-13,63.9,megablast,ref,332,partial,0.11144578313253012,37,KK3
154,KK3_CL165_TR_1_x_332nt,BSCL156-3,96.552,29,1,0,167,195,29,1,2.62e-08,49.1,blastn,ref,332,partial,0.08734939759036145,29,KK3
155,KK3_CL165_TR_1_x_332nt,KA25_CL149_TR_1_x_333nt,94.625,986,51,2,1,984,986,1,0.0,1526.0,megablast,local_x3,996,near-full,1.0,996,KK3
156,KK3_CL165_TR_1_x_332nt,KC290905.1,93.939,297,16,2,37,332,825,530,5.8699999999999993e-126,448.0,megablast,ncbi,332,near-full,1.0,332,KK3
157,KK3_CL165_TR_1_x_332nt,KK4_CL185_TR_1_x_332nt,92.93,976,69,0,1,976,976,1,0.0,1421.0,megablast,local_x3,996,near-full,1.0,996,KK3
158,KK3_CL165_TR_1_x_332nt,KK6_CL124_TR_1_x_333nt,97.374,990,24,2,1,988,10,999,0.0,1683.0,megablast,local_x3,996,near-full,0.998995983935743,995,KK3
159,KK3_CL165_TR_1_x_332nt,ON872663.1,94.433,1006,39,14,1,995,2,1001,0.0,1531.0,megablast,ncbi_x3,996,near-full,0.998995983935743,995,KK3
160,KK3_CL165_TR_1_x_332nt,ON872689.1,94.625,986,51,2,1,984,986,1,0.0,1526.0,megablast,ncbi_x3,996,near-full,1.0,996,KK3
161,KK3_CL169_TR_1_x_90nt,BSCL135-1,100.0,27,0,0,64,90,1,27,1.8e-09,50.0,blastn,ref,90,partial,0.3,27,KK3
162,KK3_CL195_TR_1_x_312nt,KK4_CL226_TR_1_x_322nt,96.552,841,9,8,1,821,117,957,0.0,1375.0,megablast,local_x3,936,near-full,1.0,936,KK3
163,KK3_CL195_TR_1_x_312nt,KK6_CL218_TR_1_x_322nt,94.682,959,15,20,1,926,956,1,0.0,1456.0,megablast,local_x3,936,near-full,1.0,936,KK3
164,KK3_CL195_TR_1_x_312nt,ON872667.1,96.751,831,21,6,1,828,109,936,0.0,1380.0,megablast,ncbi_x3,936,near-full,1.0,936,KK3
165,KK3_CL1_TR_1_x_337nt,AFA-4,95.238,42,2,0,32,73,42,1,3.84e-14,67.6,megablast,ref,337,partial,0.12462908011869436,42,KK3
166,KK3_CL1_TR_1_x_337nt,AH013688.3,91.928,223,16,2,233,453,170809,171031,7.78e-84,311.0,megablast,ncbi_x3,1011,partial,0.8526211671612265,862,KK3
167,KK3_CL1_TR_1_x_337nt,AH014393.2,90.909,66,6,0,5,70,110549,110614,3.5e-18,93.3,dc-megablast,ncbi_x3,1011,partial,0.06528189910979229,66,KK3
168,KK3_CL1_TR_1_x_337nt,AY249979.1,92.0,50,4,0,207,256,993,1042,3.28e-12,73.4,dc-megablast,ncbi_x3,1011,partial,0.14836795252225518,150,KK3
169,KK3_CL1_TR_1_x_337nt,D30736.1,96.949,1016,23,4,2,1011,1169,156,0.0,1698.0,megablast,ncbi_x3,1011,near-full,0.9990108803165183,1010,KK3
170,KK3_CL1_TR_1_x_337nt,D82992.1,90.187,214,18,2,699,911,424,213,2.84e-73,276.0,megablast,ncbi_x3,1011,partial,0.629080118694362,636,KK3
171,KK3_CL1_TR_1_x_337nt,EF560592.1,92.0,50,4,0,860,909,2104,2055,3.28e-12,73.4,dc-megablast,ncbi_x3,1011,partial,0.14836795252225518,150,KK3
172,KK3_CL1_TR_1_x_337nt,HQ213963.1,91.224,809,70,1,12,820,807,1614,0.0,1099.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
173,KK3_CL1_TR_1_x_337nt,KA25_CL97_TR_1_x_337nt,93.34,946,63,0,66,1011,3,948,0.0,1399.0,megablast,local_x3,1011,near-full,1.0,1011,KK3
174,KK3_CL1_TR_1_x_337nt,KC290893.1,96.736,337,11,0,1,337,10,346,2.04e-160,562.0,megablast,ncbi,337,near-full,0.17210682492581603,58,KK3
175,KK3_CL1_TR_1_x_337nt,KC990463.1,91.525,236,19,1,1,236,232,466,9.99e-88,324.0,megablast,ncbi_x3,1011,partial,0.7002967359050445,708,KK3
176,KK3_CL1_TR_1_x_337nt,KK6_CL2_TR_1_x_339nt,93.891,933,53,4,83,1011,2,934,0.0,1404.0,megablast,local_x3,1011,near-full,0.9990108803165183,1010,KK3
177,KK3_CL1_TR_1_x_337nt,KP5KP10(max)_CL93_TR_1_x_337nt,92.758,939,68,0,73,1011,1,939,0.0,1358.0,megablast,comp_x3,1011,near-full,1.0,1011,KK3
178,KK3_CL1_TR_1_x_337nt,MG582649.1,92.281,285,21,1,1,285,331046,331329,1.31e-112,403.0,megablast,ncbi,337,near-full,1.0,337,KK3
179,KK3_CL1_TR_1_x_337nt,ON872662.1,92.685,957,64,6,61,1011,1017,61,0.0,1375.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
180,KK3_CL1_TR_1_x_337nt,ON872687.1,93.34,946,63,0,66,1011,3,948,0.0,1399.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
181,KK3_CL1_TR_1_x_337nt,P335,90.865,208,17,2,131,337,335,129,7.110000000000001e-79,283.0,dc-megablast,ref,337,composite,1.0,337,KK3
182,KK3_CL1_TR_1_x_337nt,X06951.1,93.333,45,2,1,324,368,107,150,6.69e-10,65.8,megablast,ncbi_x3,1011,partial,0.11869436201780416,120,KK3
183,KK3_CL1_TR_1_x_337nt,X76300.1,96.691,272,8,1,2,273,123,393,1.45e-125,447.0,dc-megablast,ncbi,337,near-full,0.8071216617210683,272,KK3
184,KK3_CL1_TR_1_x_337nt,XM_040393129.2,100.0,36,0,0,939,974,2977,2942,1.86e-10,67.6,megablast,ncbi_x3,1011,partial,0.10682492581602374,108,KK3
185,KK3_CL1_TR_1_x_337nt,Z54370.1,91.398,186,13,3,153,337,326,143,5.02e-67,252.0,megablast,ncbi,337,composite,0.9614243323442137,324,KK3
186,KK3_CL1_TR_1_x_337nt,pAs1-1,100.0,56,0,0,101,156,56,1,2.93e-25,104.0,megablast,ref,337,partial,0.1661721068249258,56,KK3
187,KK3_CL1_TR_1_x_337nt,pAs1-3,100.0,42,0,0,2,43,42,1,1.77e-17,78.7,megablast,ref,337,partial,0.12462908011869436,42,KK3
188,KK3_CL1_TR_1_x_337nt,pAs1-4,98.214,56,1,0,269,324,56,1,1.36e-23,99.0,megablast,ref,337,partial,0.1661721068249258,56,KK3
189,KK3_CL1_TR_1_x_337nt,pAs1-6,100.0,56,0,0,157,212,56,1,2.93e-25,104.0,megablast,ref,337,partial,0.1661721068249258,56,KK3
190,KK3_CL1_TR_1_x_337nt,AB022731.1,95.349,43,2,0,968,1010,993,951,3.99e-11,69.8,dc-megablast,ncbi_x3,1011,partial,0.04253214638971316,43,KK3
191,KK3_CL1_TR_1_x_337nt,AB022730.1,95.455,44,1,1,968,1011,993,951,1.39e-10,68.0,blastn,ncbi_x3,1011,partial,0.043521266073194856,44,KK3
192,KK3_CL1_TR_1_x_337nt,AB022729.1,90.031,953,87,5,1,953,945,1,0.0,1227.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
193,KK3_CL1_TR_1_x_337nt,AB022727.1,90.89,955,80,7,1,953,950,1,0.0,1275.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
194,KK3_CL195_TR_1_x_312nt,P321,91.489,188,6,2,133,310,321,134,3.28e-69,250.0,megablast,ref,312,composite,0.9935897435897436,310,KK3
195,KK3_CL1_TR_1_x_337nt,AB003227.1,90.323,217,16,3,697,911,426,213,2.1899999999999997e-74,279.0,megablast,ncbi_x3,1011,partial,0.6350148367952523,642,KK3
196,KK3_CL1_TR_1_x_337nt,AB003228.1,90.783,217,20,0,697,913,426,210,1.01e-77,291.0,megablast,ncbi_x3,1011,partial,0.6320474777448071,639,KK3
197,KK3_CL1_TR_1_x_337nt,AB003229.1,90.61,213,20,0,699,911,426,214,1.7e-75,283.0,megablast,ncbi_x3,1011,partial,0.629080118694362,636,KK3
198,KK3_CL1_TR_1_x_337nt,AB003230.1,90.698,215,20,0,697,911,428,214,1.31e-76,287.0,megablast,ncbi_x3,1011,partial,0.6350148367952523,642,KK3
199,KK3_CL1_TR_1_x_337nt,AB003231.1,90.698,215,19,1,697,911,426,213,4.72e-76,285.0,megablast,ncbi_x3,1011,partial,0.6350148367952523,642,KK3
200,KK3_CL1_TR_1_x_337nt,AB003233.1,92.093,215,16,1,697,911,426,213,4.679999999999999e-81,302.0,megablast,ncbi_x3,1011,partial,0.6350148367952523,642,KK3
201,KK3_CL1_TR_1_x_337nt,AB003234.1,90.233,215,21,0,697,911,428,214,6.1e-75,281.0,megablast,ncbi_x3,1011,partial,0.6350148367952523,642,KK3
202,KK3_CL1_TR_1_x_337nt,AB003235.1,90.233,215,21,0,697,911,428,214,6.1e-75,281.0,megablast,ncbi_x3,1011,partial,0.6379821958456974,645,KK3
203,KK3_CL1_TR_1_x_337nt,AB003242.1,90.0,210,20,1,697,905,215,6,1.32e-71,270.0,megablast,ncbi_x3,1011,partial,0.6201780415430267,627,KK3
204,KK3_CL1_TR_1_x_337nt,AB003243.1,91.943,211,17,0,697,907,214,4,2.1800000000000003e-79,296.0,megablast,ncbi_x3,1011,partial,0.6261127596439169,633,KK3
205,KK3_CL1_TR_1_x_337nt,AB003244.1,94.419,215,12,0,697,911,428,214,5.97e-90,331.0,megablast,ncbi_x3,1011,partial,0.6350148367952523,642,KK3
206,KK3_CL1_TR_1_x_337nt,AB003248.1,90.278,216,18,3,697,911,426,213,2.1899999999999997e-74,279.0,megablast,ncbi_x3,1011,partial,0.6350148367952523,642,KK3
207,KK3_CL212_TR_1_x_118nt,AJ517228.1,92.332,313,24,0,42,354,354,42,6.84e-125,446.0,megablast,ncbi_x3,354,near-full,1.0,354,KK3
208,KK3_CL1_TR_1_x_337nt,AB003249.1,90.141,213,19,2,699,911,422,212,2.84e-73,276.0,megablast,ncbi_x3,1011,partial,0.629080118694362,636,KK3
209,KK3_CL1_TR_1_x_337nt,AB003255.1,98.319,952,16,0,2,953,952,1,0.0,1670.0,megablast,ncbi_x3,1011,near-full,0.9990108803165183,1010,KK3
210,KK3_CL1_TR_1_x_337nt,AB003256.1,97.479,952,24,0,2,953,952,1,0.0,1626.0,megablast,ncbi_x3,1011,near-full,0.9990108803165183,1010,KK3
211,KK3_CL1_TR_1_x_337nt,AB003257.1,93.389,953,63,0,1,953,953,1,0.0,1411.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
212,KK3_CL1_TR_1_x_337nt,AB003258.1,93.389,953,63,0,1,953,953,1,0.0,1411.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
213,KK3_CL1_TR_1_x_337nt,AB003259.1,92.445,953,72,0,1,953,953,1,0.0,1362.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
214,KK3_CL1_TR_1_x_337nt,AB003260.1,92.857,56,4,0,954,1009,981,926,6.64e-15,82.4,megablast,ncbi_x3,1011,partial,0.05539070227497527,56,KK3
215,KK3_CL1_TR_1_x_337nt,AB003261.1,91.186,953,82,2,1,953,951,1,0.0,1293.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
216,KK3_CL1_TR_1_x_337nt,AB003262.1,94.124,953,56,0,1,953,953,1,0.0,1450.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
217,KK3_CL1_TR_1_x_337nt,AB003263.1,92.025,953,68,8,1,953,945,1,0.0,1332.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
218,KK3_CL1_TR_1_x_337nt,AB003692.1,93.182,44,3,0,968,1011,3045,3002,4.86e-10,67.1,dc-megablast,ncbi_x3,1011,partial,0.043521266073194856,44,KK3
219,KK3_CL1_TR_1_x_337nt,AB022723.1,92.593,54,4,0,957,1010,1008,955,8.59e-14,78.7,megablast,ncbi_x3,1011,partial,0.05341246290801187,54,KK3
220,KK3_CL1_TR_1_x_337nt,AB022724.1,91.139,948,69,13,1,945,942,7,0.0,1271.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
221,KK3_CL1_TR_1_x_337nt,AB022725.1,90.262,955,86,7,1,953,950,1,0.0,1242.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK3
222,KK3_CL1_TR_1_x_337nt,AB003254.1,90.141,213,20,1,700,911,427,215,2.84e-73,276.0,megablast,ncbi_x3,1011,partial,0.6261127596439169,633,KK3
223,KK3_CL97_TR_1_x_369nt,P369,99.438,356,2,0,1,356,14,369,0.0,647.0,megablast,ref,369,near-full,0.964769647696477,356,KK3
