,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,task,db,qlength,fitting,sum_coverage,sum_lengths,source
291,SB1_CL33_TR_1_x_5424nt,SB2_CL27_TR_1_x_5341nt,77.075,4314,961,14,622,4927,162,4455,0.0,3283.0,blastn,local,5424,composite,0.8442109144542773,4579,SB1
292,SB1_CL33_TR_1_x_5424nt,SB2_CL1_TR_1_x_5881nt,75.672,2828,642,41,715,3519,1627,4431,0.0,1369.0,megablast,local_x3,16272,partial,0.5171460176991151,8415,SB1
293,SB1_CL45_TR_1_x_4748nt,SB1_CL110_TR_1_x_4534nt,75.178,2252,512,16,125,2354,3609,1383,0.0,1512.0,dc-megablast,local,4748,composite,0.8051811288963774,3823,SB1
294,SB1_CL25_TR_1_x_4783nt,SB1_CL72_TR_1_x_4202nt,69.114,1512,431,21,11005,12495,3982,2486,7.209999999999999e-159,560.0,dc-megablast,local_x3,14349,partial,0.5755801798034706,8259,SB1
295,SB1_CL61_TR_1_x_5188nt,SB1_CL72_TR_1_x_4202nt,73.457,162,43,0,12399,12560,2930,2769,7.37e-20,98.7,dc-megablast,local_x3,15564,partial,0.03122590593677718,486,SB1
296,SB1_CL61_TR_1_x_5188nt,SB2_CL110_TR_1_x_4534nt,75.342,146,34,2,12424,12568,3909,3765,8.97e-19,95.1,blastn,local_x3,15564,partial,0.0279491133384734,435,SB1
297,SB1_CL73_TR_1_x_4944nt,SB4_CL58_TR_1_x_4589nt,67.005,197,65,0,1985,2181,1304,1500,5.05e-09,62.6,dc-megablast,local_x3,14832,partial,0.0398462783171521,591,SB1
298,SB1_CL73_TR_1_x_4944nt,SB4_CL29_TR_1_x_4514nt,64.058,690,223,13,11548,12229,2834,2162,1.04e-17,91.5,dc-megablast,local_x3,14832,partial,0.13794498381877024,2046,SB1
299,SB1_CL73_TR_1_x_4944nt,SB4_CL177_TR_1_x_4564nt,72.619,84,23,0,1979,2062,592,675,0.000111,48.2,blastn,local_x3,14832,partial,0.01699029126213592,252,SB1
300,SB1_CL73_TR_1_x_4944nt,SB4_CL160_TR_1_x_4642nt,63.17,877,277,22,11216,12069,3483,2630,1.19e-10,68.0,dc-megablast,local_x3,14832,partial,0.21096278317152103,3129,SB1
301,SB1_CL73_TR_1_x_4944nt,SB4_CL157_TR_1_x_4872nt,69.856,209,57,6,1979,2184,1801,2006,9.76e-12,71.6,blastn,local_x3,14832,partial,0.041666666666666664,618,SB1
302,SB1_CL73_TR_1_x_4944nt,SB4_CL148_TR_1_x_5150nt,88.889,36,4,0,11789,11824,3769,3734,0.000111,48.2,blastn,local_x3,14832,partial,0.007281553398058253,108,SB1
303,SB1_CL73_TR_1_x_4944nt,SB4_CL144_TR_1_x_4740nt,71.197,309,81,3,11765,12069,3502,3198,1.27e-35,150.0,dc-megablast,local_x3,14832,partial,0.10093042071197411,1497,SB1
304,SB1_CL73_TR_1_x_4944nt,SB4_CL141_TR_1_x_4706nt,65.267,262,84,4,1979,2238,1537,1793,9.14e-06,51.8,blastn,local_x3,14832,partial,0.052588996763754045,780,SB1
305,SB1_CL73_TR_1_x_4944nt,SB4_CL114_TR_1_x_4571nt,66.667,255,78,6,1996,2248,3440,3689,2.15e-07,57.2,blastn,local_x3,14832,partial,0.051173139158576054,759,SB1
306,SB1_CL73_TR_1_x_4944nt,SB4_CL103_TR_1_x_4452nt,66.079,227,70,5,2012,2236,3190,3411,0.000389,46.4,blastn,local_x3,14832,partial,0.04550970873786408,675,SB1
307,SB1_CL73_TR_1_x_4944nt,SB2_CL71_TR_1_x_4935nt,99.347,14240,75,7,593,14832,14805,584,0.0,25765.0,megablast,local_x3,14832,near-full,1.0,14832,SB1
308,SB1_CL73_TR_1_x_4944nt,SB2_CL70_TR_1_x_4420nt,64.816,1495,468,28,10742,12207,4309,2844,5.04e-66,251.0,dc-megablast,local_x3,14832,partial,0.4188915857605178,6213,SB1
309,SB1_CL73_TR_1_x_4944nt,SB2_CL64_TR_1_x_5186nt,77.027,74,17,0,1970,2043,1994,2067,2.15e-07,57.2,dc-megablast,local_x3,14832,partial,0.014967637540453074,222,SB1
310,SB1_CL73_TR_1_x_4944nt,SB2_CL47_TR_1_x_4887nt,64.162,1384,441,25,959,2319,405,1756,9.74e-50,197.0,blastn,local_x3,14832,partial,0.2752831715210356,4083,SB1
311,SB1_CL73_TR_1_x_4944nt,SB2_CL25_TR_1_x_4783nt,65.257,1206,375,20,10881,12067,3163,1983,3.88e-61,235.0,dc-megablast,local_x3,14832,partial,0.31209546925566345,4629,SB1
312,SB1_CL73_TR_1_x_4944nt,SB2_CL142_TR_1_x_4518nt,67.38,187,57,4,1996,2180,3882,4066,0.000111,48.2,blastn,local_x3,14832,partial,0.037419093851132686,555,SB1
313,SB1_CL73_TR_1_x_4944nt,SB4_CL70_TR_1_x_4884nt,82.09,67,12,0,11867,11933,3128,3062,1.19e-10,68.0,blastn,local_x3,14832,partial,0.013551779935275081,201,SB1
314,SB1_CL73_TR_1_x_4944nt,SB4_CL88_TR_1_x_4803nt,65.439,1412,434,26,10823,12207,4467,3083,3.63e-74,279.0,dc-megablast,local_x3,14832,partial,0.40250809061488674,5970,SB1
315,SB1_CL73_TR_1_x_4944nt,SB4_CL91_TR_1_x_4873nt,65.455,220,72,2,3005,3222,2761,2978,3.19e-05,50.0,dc-megablast,local_x3,14832,partial,0.04409385113268608,654,SB1
316,SB1_CL73_TR_1_x_4944nt,SB6_CL20_TR_1_x_4873nt,64.579,1389,443,27,10847,12209,6021,4656,1.54e-53,210.0,dc-megablast,local_x3,14832,partial,0.31978155339805825,4743,SB1
317,SB1_CL73_TR_1_x_4944nt,SB6_CL113_TR_1_x_4563nt,72.619,84,23,0,1979,2062,3876,3959,0.000111,48.2,blastn,local_x3,14832,partial,0.01699029126213592,252,SB1
318,SB1_CL73_TR_1_x_4944nt,SB5_CL83_TR_1_x_4886nt,69.856,209,57,6,11867,12072,3027,2822,9.76e-12,71.6,blastn,local_x3,14832,partial,0.041666666666666664,618,SB1
319,SB1_CL73_TR_1_x_4944nt,SB5_CL74_TR_1_x_4640nt,63.459,873,281,19,11216,12069,4057,3204,4.43e-16,86.0,dc-megablast,local_x3,14832,partial,0.21096278317152103,3129,SB1
320,SB1_CL73_TR_1_x_4944nt,SB5_CL71_TR_1_x_4740nt,71.197,309,81,3,11765,12069,3501,3197,1.27e-35,150.0,dc-megablast,local_x3,14832,partial,0.10093042071197411,1497,SB1
321,SB1_CL73_TR_1_x_4944nt,SB5_CL70_TR_1_x_4748nt,65.267,262,84,4,1979,2238,1352,1608,9.14e-06,51.8,blastn,local_x3,14832,partial,0.052588996763754045,780,SB1
322,SB1_CL73_TR_1_x_4944nt,SB5_CL46_TR_1_x_4564nt,66.406,256,77,6,11884,12136,1645,1396,7.5e-07,55.4,blastn,local_x3,14832,partial,0.051173139158576054,759,SB1
323,SB1_CL73_TR_1_x_4944nt,SB5_CL40_TR_1_x_4625nt,72.477,218,48,5,1970,2181,1776,1987,1.1099999999999999e-23,111.0,dc-megablast,local_x3,14832,partial,0.04288025889967637,636,SB1
324,SB1_CL73_TR_1_x_4944nt,SB5_CL39_TR_1_x_4452nt,66.52,227,69,5,2012,2236,2301,2522,9.14e-06,51.8,blastn,local_x3,14832,partial,0.04550970873786408,675,SB1
325,SB1_CL73_TR_1_x_4944nt,SB5_CL37_TR_1_x_4654nt,64.829,1342,407,32,874,2181,869,2179,1.88e-52,206.0,dc-megablast,local_x3,14832,partial,0.2645631067961165,3924,SB1
326,SB1_CL73_TR_1_x_4944nt,SB5_CL35_TR_1_x_4873nt,65.455,220,72,2,3005,3222,2691,2908,3.19e-05,50.0,dc-megablast,local_x3,14832,partial,0.04409385113268608,654,SB1
327,SB1_CL73_TR_1_x_4944nt,SB5_CL28_TR_1_x_4798nt,65.297,1412,436,25,935,2319,301,1685,1.5400000000000001e-72,273.0,dc-megablast,local_x3,14832,partial,0.4148462783171521,6153,SB1
328,SB1_CL73_TR_1_x_4944nt,SB5_CL15_TR_1_x_4882nt,82.09,67,12,0,1979,2045,1747,1813,1.19e-10,68.0,dc-megablast,local_x3,14832,partial,0.013551779935275081,201,SB1
329,SB1_CL73_TR_1_x_4944nt,SB5_CL150_TR_1_x_4433nt,81.25,48,9,0,11885,11932,4302,4255,0.000389,46.4,blastn,local_x3,14832,partial,0.016181229773462782,240,SB1
330,SB1_CL73_TR_1_x_4944nt,SB5_CL111_TR_1_x_4563nt,72.619,84,23,0,11867,11950,556,473,0.000111,48.2,blastn,local_x3,14832,partial,0.01699029126213592,252,SB1
331,SB1_CL73_TR_1_x_4944nt,SB4_CL98_TR_1_x_4625nt,69.401,317,73,9,11765,12069,2913,2609,2.62e-25,116.0,dc-megablast,local_x3,14832,partial,0.09445792880258899,1401,SB1
332,SB1_CL73_TR_1_x_4944nt,SB4_CL90_TR_1_x_4654nt,65.052,1342,404,32,10762,12069,1639,329,8.54e-57,221.0,dc-megablast,local_x3,14832,partial,0.35194174757281554,5220,SB1
333,SB1_CL73_TR_1_x_4944nt,SB6_CL26_TR_1_x_4961nt,68.159,201,62,2,11867,12066,3686,3487,1.19e-10,68.0,dc-megablast,local_x3,14832,partial,0.040453074433656956,600,SB1
334,SB1_CL73_TR_1_x_4944nt,SB2_CL110_TR_1_x_4534nt,68.421,209,60,6,11867,12072,3831,3626,6.16e-08,59.0,blastn,local_x3,14832,partial,0.041666666666666664,618,SB1
335,SB1_CL73_TR_1_x_4944nt,SB1_CL8_TR_1_x_2808nt,66.158,393,125,4,2909,3297,212,600,7.02e-20,98.7,dc-megablast,local_x3,14832,partial,0.07868122977346279,1167,SB1
336,SB1_CL72_TR_1_x_4202nt,SB5_CL71_TR_1_x_4740nt,65.825,951,295,23,2479,3416,3055,3988,9.44e-43,174.0,dc-megablast,local_x3,12606,partial,0.22322703474535935,2814,SB1
337,SB1_CL72_TR_1_x_4202nt,SB5_CL66_TR_1_x_5228nt,83.333,54,7,2,10154,10206,3011,2959,2.71e-05,50.0,blastn,local_x3,12606,partial,0.012613041408852927,159,SB1
338,SB1_CL72_TR_1_x_4202nt,SB5_CL50_TR_1_x_4886nt,73.333,105,26,2,1456,1559,1845,1948,1.83e-07,57.2,blastn,local_x3,12606,partial,0.024750118990956686,312,SB1
339,SB1_CL72_TR_1_x_4202nt,SB5_CL40_TR_1_x_4625nt,65.074,1214,377,25,11068,12262,1948,763,4.58e-53,208.0,dc-megablast,local_x3,12606,partial,0.2843883864826273,3585,SB1
340,SB1_CL72_TR_1_x_4202nt,SB5_CL37_TR_1_x_4654nt,71.697,1385,339,48,11031,12387,2177,818,9.28e-92,337.0,megablast,local_x3,12606,partial,0.3229414564493098,4071,SB1
341,SB1_CL72_TR_1_x_4202nt,SB5_CL35_TR_1_x_4873nt,71.29,721,170,32,11429,12129,1497,794,1.3e-35,150.0,megablast,local_x3,12606,partial,0.16682532127558306,2103,SB1
342,SB1_CL72_TR_1_x_4202nt,SB5_CL28_TR_1_x_4798nt,94.498,3399,182,4,703,4100,3469,75,0.0,5236.0,megablast,local,4202,near-full,0.9393146120894812,3947,SB1
343,SB1_CL72_TR_1_x_4202nt,SB5_CL15_TR_1_x_4882nt,74.0,150,39,0,11173,11322,1805,1656,7.27e-19,95.1,blastn,local_x3,12606,partial,0.03569728700618753,450,SB1
344,SB1_CL72_TR_1_x_4202nt,SB5_CL150_TR_1_x_4433nt,75.342,73,18,0,2627,2699,4120,4192,7.76e-06,51.8,blastn,local_x3,12606,partial,0.017372679676344597,219,SB1
345,SB1_CL72_TR_1_x_4202nt,SB5_CL138_TR_1_x_3132nt,68.127,251,62,6,10153,10393,774,532,4.59e-15,82.4,dc-megablast,local_x3,12606,partial,0.05735364112327463,723,SB1
346,SB1_CL72_TR_1_x_4202nt,SB4_CL98_TR_1_x_4625nt,65.214,1216,372,28,2664,3858,2648,3833,1.5999999999999999e-52,206.0,dc-megablast,local_x3,12606,partial,0.2843883864826273,3585,SB1
347,SB1_CL72_TR_1_x_4202nt,SB4_CL91_TR_1_x_4873nt,71.29,721,170,32,11429,12129,1567,864,1.3e-35,150.0,megablast,local_x3,12606,partial,0.16682532127558306,2103,SB1
348,SB1_CL72_TR_1_x_4202nt,SB4_CL90_TR_1_x_4654nt,71.552,1385,341,48,2627,3983,331,1690,2.0100000000000002e-88,326.0,megablast,local_x3,12606,partial,0.3229414564493098,4071,SB1
349,SB1_CL72_TR_1_x_4202nt,SB4_CL88_TR_1_x_4803nt,93.897,3490,194,11,703,4181,1299,4780,0.0,5247.0,megablast,local,4202,near-full,0.9593050928129462,4031,SB1
350,SB1_CL72_TR_1_x_4202nt,SB4_CL70_TR_1_x_4884nt,74.0,150,39,0,2769,2918,3070,3219,7.27e-19,95.1,dc-megablast,local_x3,12606,partial,0.03569728700618753,450,SB1
351,SB1_CL72_TR_1_x_4202nt,SB4_CL58_TR_1_x_4589nt,76.667,60,14,0,11167,11226,1362,1303,0.00033,46.4,dc-megablast,local_x3,12606,partial,0.014278914802475012,180,SB1
352,SB1_CL72_TR_1_x_4202nt,SB4_CL29_TR_1_x_4514nt,65.877,633,183,10,3240,3860,2928,3539,3.09e-36,152.0,dc-megablast,local_x3,12606,partial,0.1603998096144693,2022,SB1
353,SB1_CL72_TR_1_x_4202nt,SB5_CL74_TR_1_x_4640nt,66.468,838,271,8,2658,3490,3237,4069,8.84e-56,217.0,dc-megablast,local_x3,12606,partial,0.21442170395049975,2703,SB1
354,SB1_CL72_TR_1_x_4202nt,SB6_CL20_TR_1_x_4873nt,71.29,721,170,32,3025,3725,323,1026,1.3e-35,150.0,megablast,local_x3,12606,partial,0.16682532127558306,2103,SB1
355,SB1_CL73_TR_1_x_4944nt,SB1_CL72_TR_1_x_4202nt,64.749,1495,469,28,10742,12207,3952,2487,2.1400000000000002e-64,246.0,dc-megablast,local_x3,14832,partial,0.4188915857605178,6213,SB1
356,SB1_CL73_TR_1_x_4944nt,SB1_CL71_TR_1_x_7582nt,88.0,50,3,3,580,628,752,799,2.62e-06,53.6,blastn,local_x3,14832,partial,0.009911003236245955,147,SB1
357,SB1_CL73_TR_1_x_4944nt,SB1_CL61_TR_1_x_5188nt,77.027,74,17,0,1970,2043,2117,2190,2.15e-07,57.2,dc-megablast,local_x3,14832,partial,0.014967637540453074,222,SB1
358,SB1_CL73_TR_1_x_4944nt,SB1_CL48_TR_1_x_4893nt,64.017,1384,443,23,10847,12207,4472,3121,9.74e-50,197.0,dc-megablast,local_x3,14832,partial,0.2752831715210356,4083,SB1
359,SB1_CL73_TR_1_x_4944nt,SB1_CL25_TR_1_x_4783nt,65.257,1206,375,20,993,2179,1608,2788,3.88e-61,235.0,dc-megablast,local_x3,14832,partial,0.24008899676375406,3561,SB1
360,SB1_CL73_TR_1_x_4944nt,SB1_CL137_TR_1_x_4518nt,67.38,187,57,4,11884,12068,2083,1899,0.000111,48.2,blastn,local_x3,14832,partial,0.037419093851132686,555,SB1
361,SB1_CL72_TR_1_x_4202nt,SB6_CL89_TR_1_x_4643nt,66.348,838,272,8,11062,11894,1454,622,1.0799999999999999e-54,214.0,dc-megablast,local_x3,12606,partial,0.1982389338410281,2499,SB1
362,SB1_CL72_TR_1_x_4202nt,SB6_CL84_TR_1_x_4740nt,65.825,951,295,23,2479,3416,3055,3988,9.44e-43,174.0,dc-megablast,local_x3,12606,partial,0.22322703474535935,2814,SB1
363,SB1_CL72_TR_1_x_4202nt,SB6_CL60_TR_1_x_4625nt,65.185,1215,374,27,2664,3858,2669,3854,1.5999999999999999e-52,206.0,dc-megablast,local_x3,12606,partial,0.2843883864826273,3585,SB1
364,SB1_CL72_TR_1_x_4202nt,SB6_CL50_TR_1_x_5156nt,83.333,54,7,2,1750,1802,1890,1942,2.71e-05,50.0,blastn,local_x3,12606,partial,0.012613041408852927,159,SB1
365,SB1_CL72_TR_1_x_4202nt,SB6_CL44_TR_1_x_4901nt,73.333,105,26,2,1456,1559,1698,1801,1.83e-07,57.2,blastn,local_x3,12606,partial,0.024750118990956686,312,SB1
366,SB1_CL72_TR_1_x_4202nt,SB6_CL41_TR_1_x_4654nt,71.769,1385,338,48,11031,12387,4397,3038,1.99e-93,342.0,megablast,local_x3,12606,partial,0.3229414564493098,4071,SB1
367,SB1_CL72_TR_1_x_4202nt,SB6_CL37_TR_1_x_4801nt,94.345,3413,188,4,703,4114,3492,84,0.0,5228.0,megablast,local,4202,near-full,0.9426463588767253,3961,SB1
368,SB1_CL72_TR_1_x_4202nt,SB6_CL26_TR_1_x_4961nt,73.148,108,27,2,3331,3437,4187,4293,1.83e-07,57.2,dc-megablast,local_x3,12606,partial,0.025464064731080437,321,SB1
369,SB1_CL72_TR_1_x_4202nt,SB6_CL158_TR_1_x_4432nt,75.342,73,18,0,11031,11103,161,89,7.76e-06,51.8,blastn,local_x3,12606,partial,0.017372679676344597,219,SB1
370,SB1_CL73_TR_1_x_4944nt,SB6_CL34_TR_1_x_5208nt,65.126,238,68,5,11988,12219,3470,3242,0.000389,46.4,blastn,local_x3,14832,partial,0.04692556634304207,696,SB1
371,SB1_CL73_TR_1_x_4944nt,SB6_CL37_TR_1_x_4801nt,65.439,1412,434,26,935,2319,324,1708,3.63e-74,279.0,dc-megablast,local_x3,14832,partial,0.4148462783171521,6153,SB1
372,SB1_CL73_TR_1_x_4944nt,SB6_CL41_TR_1_x_4654nt,64.978,1342,405,32,874,2181,3089,4399,3.63e-55,215.0,dc-megablast,local_x3,14832,partial,0.2645631067961165,3924,SB1
373,SB1_CL98_TR_1_x_5121nt,SB2_CL39_TR_1_x_5423nt,67.509,2730,803,35,4258,6939,989,3682,0.0,843.0,dc-megablast,local_x3,15363,partial,0.7707479008006248,11841,SB1
374,SB1_CL98_TR_1_x_5121nt,SB2_CL2_TR_1_x_5597nt,68.916,3616,1056,39,4862,8443,911,4492,0.0,1339.0,dc-megablast,local_x3,15363,partial,0.7865651239992189,12084,SB1
375,SB1_CL98_TR_1_x_5121nt,SB2_CL27_TR_1_x_5341nt,75.375,666,156,8,12294,12955,1529,868,5.3e-85,315.0,megablast,local_x3,15363,partial,0.12927162663542277,1986,SB1
376,SB1_CL98_TR_1_x_5121nt,SB2_CL1_TR_1_x_5881nt,68.473,2712,785,25,9399,12069,5808,3126,0.0,987.0,dc-megablast,local_x3,15363,partial,0.7602681767883877,11680,SB1
377,SB1_CL98_TR_1_x_5121nt,SB2_CL127_TR_1_x_5318nt,74.684,79,19,1,11189,11267,3952,3875,3.3e-05,50.0,dc-megablast,local_x3,15363,partial,0.015426674477641086,237,SB1
378,SB1_CL98_TR_1_x_5121nt,SB2_CL11_TR_1_x_4150nt,85.455,55,7,1,3289,3343,1559,1612,1.83e-08,60.8,blastn,local_x3,15363,partial,0.016793595000976373,258,SB1
379,SB1_CL98_TR_1_x_5121nt,SB2_CL107_TR_1_x_5120nt,98.09,13824,255,9,1543,15363,15359,1542,0.0,24057.0,megablast,local_x3,15363,near-full,1.0,15363,SB1
380,SB1_CL98_TR_1_x_5121nt,SB1_CL99_TR_1_x_5336nt,68.062,4277,1224,65,4253,8455,339,4547,0.0,1389.0,dc-megablast,local_x3,15363,partial,0.8092169498144893,12432,SB1
381,SB1_CL98_TR_1_x_5121nt,SB1_CL6_TR_1_x_5399nt,69.007,2720,783,31,4259,6948,790,3479,0.0,1020.0,dc-megablast,local_x3,15363,partial,0.7744581136496778,11898,SB1
382,SB1_CL98_TR_1_x_5121nt,SB1_CL64_TR_1_x_5258nt,68.392,2743,785,39,4253,6948,317,3024,0.0,937.0,dc-megablast,local_x3,15363,partial,0.7653453101607759,11758,SB1
383,SB1_CL98_TR_1_x_5121nt,SB1_CL53_TR_1_x_5492nt,67.224,3231,970,40,4865,8049,864,4051,0.0,953.0,dc-megablast,local_x3,15363,partial,0.7219944021349997,11092,SB1
384,SB1_CL98_TR_1_x_5121nt,SB1_CL33_TR_1_x_5424nt,67.68,2729,800,35,9379,12060,4916,2223,0.0,861.0,dc-megablast,local_x3,15363,partial,0.7145088849834017,10977,SB1
385,SB1_CL98_TR_1_x_5121nt,SB1_CL2_TR_1_x_5881nt,68.225,2716,785,32,4278,6948,267,2949,0.0,933.0,dc-megablast,local_x3,15363,partial,0.7406105578337564,11378,SB1
386,SB1_CL98_TR_1_x_5121nt,SB1_CL1_TR_1_x_5602nt,69.62,3364,960,34,9983,13315,4658,1326,0.0,1362.0,dc-megablast,local_x3,15363,partial,0.7210180303326174,11077,SB1
387,SB1_CL98_TR_1_x_5121nt,SB1_CL126_TR_1_x_5317nt,74.684,79,19,1,947,1025,1017,1094,3.3e-05,50.0,dc-megablast,local_x3,15363,partial,0.015426674477641086,237,SB1
388,SB1_CL96_TR_1_x_4430nt,SB2_CL98_TR_1_x_4478nt,99.512,4307,19,2,121,4426,4476,171,0.0,7836.0,megablast,local,4430,near-full,0.9927765237020316,4398,SB1
389,SB1_CL98_TR_1_x_5121nt,SB2_CL63_TR_1_x_5259nt,67.376,4279,1254,61,4253,8458,315,4524,0.0,1276.0,dc-megablast,local_x3,15363,partial,0.8106489617913168,12454,SB1
390,SB1_CL98_TR_1_x_5121nt,SB2_CL99_TR_1_x_5336nt,68.001,4272,1235,59,4253,8455,4627,8835,0.0,1395.0,dc-megablast,local_x3,15363,partial,0.5471587580550674,8406,SB1
391,SB1_CL99_TR_1_x_5336nt,SB2_CL97_TR_1_x_5509nt,65.915,4260,1280,79,366,4548,3896,8060,0.0,935.0,dc-megablast,local_x3,16008,partial,0.783920539730135,12549,SB1
392,SB1_CL99_TR_1_x_5336nt,SB2_CL6_TR_1_x_4009nt,86.957,46,6,0,15175,15220,3038,2993,2.32e-07,57.2,dc-megablast,local_x3,16008,partial,0.008620689655172414,138,SB1
393,SB1_CL99_TR_1_x_5336nt,SB2_CL63_TR_1_x_5259nt,81.808,4623,769,53,49,4624,1,4598,0.0,3812.0,megablast,local,5336,near-full,0.8575712143928036,4576,SB1
394,SB1_CL99_TR_1_x_5336nt,SB2_CL39_TR_1_x_5423nt,71.124,4270,1160,39,314,4545,956,5190,0.0,2031.0,dc-megablast,local,5336,near-full,0.7931034482758621,4232,SB1
395,SB1_CL99_TR_1_x_5336nt,SB2_CL2_TR_1_x_5597nt,68.062,2843,824,34,233,3046,210,2997,0.0,957.0,dc-megablast,local_x3,16008,partial,0.7681784107946027,12297,SB1
396,SB1_CL99_TR_1_x_5336nt,SB2_CL27_TR_1_x_5341nt,72.282,4452,1180,31,182,4613,4603,186,0.0,2374.0,dc-megablast,local,5336,near-full,0.8305847076461769,4432,SB1
397,SB1_CL99_TR_1_x_5336nt,SB2_CL1_TR_1_x_5881nt,78.171,4265,917,10,291,4548,5881,1624,0.0,3461.0,blastn,local,5336,composite,0.8324587706146926,4442,SB1
398,SB1_CL99_TR_1_x_5336nt,SB2_CL11_TR_1_x_4150nt,81.25,48,9,0,4503,4550,1560,1607,0.000419,46.4,blastn,local_x3,16008,partial,0.008995502248875561,144,SB1
399,SB1_CL99_TR_1_x_5336nt,SB2_CL107_TR_1_x_5120nt,68.272,4277,1215,62,11011,15219,7530,3328,0.0,1443.0,dc-megablast,local_x3,16008,partial,0.7887931034482759,12627,SB1
400,SB1_CL99_TR_1_x_5336nt,SB1_CL98_TR_1_x_5121nt,68.062,4277,1224,65,339,4547,4253,8455,0.0,1389.0,dc-megablast,local_x3,16008,partial,0.7887931034482759,12627,SB1
401,SB1_CL99_TR_1_x_5336nt,SB1_CL6_TR_1_x_5399nt,73.075,4260,1102,26,309,4550,751,4983,0.0,2435.0,blastn,local,5336,composite,0.8047226386806596,4294,SB1
402,SB1_CL99_TR_1_x_5336nt,SB1_CL64_TR_1_x_5258nt,81.975,4566,762,44,48,4572,2,4547,0.0,3816.0,megablast,local,5336,near-full,0.8480134932533733,4525,SB1
403,SB1_CL99_TR_1_x_5336nt,SB1_CL5_TR_1_x_3826nt,86.957,46,6,0,15175,15220,2812,2767,2.32e-07,57.2,dc-megablast,local_x3,16008,partial,0.008620689655172414,138,SB1
404,SB1_CL99_TR_1_x_5336nt,SB1_CL53_TR_1_x_5492nt,66.522,4376,1299,85,247,4548,175,4458,0.0,1054.0,dc-megablast,local,5336,near-full,0.8062218890554723,4302,SB1
405,SB1_CL99_TR_1_x_5336nt,SB1_CL33_TR_1_x_5424nt,71.154,4271,1157,41,314,4545,4949,715,0.0,2031.0,dc-megablast,local,5336,near-full,0.7931034482758621,4232,SB1
406,SB1_CL99_TR_1_x_5336nt,SB1_CL2_TR_1_x_5881nt,77.994,4367,898,53,211,4550,123,4453,0.0,2682.0,megablast,local,5336,near-full,0.8133433283358321,4340,SB1
407,SB1_CL99_TR_1_x_5336nt,SB1_CL1_TR_1_x_5602nt,67.479,4388,1244,75,249,4555,5342,1057,0.0,1306.0,dc-megablast,local,5336,near-full,0.8071589205397302,4307,SB1
408,SB1_CL99_TR_1_x_5336nt,SB1_CL126_TR_1_x_5317nt,64.306,353,118,5,1952,2300,802,1150,2.83e-06,53.6,blastn,local_x3,16008,partial,0.0654047976011994,1047,SB1
409,SB1_CL98_TR_1_x_5121nt,SB5_CL142_TR_1_x_4775nt,64.979,474,160,2,12452,12922,1490,1020,1.7100000000000003e-21,104.0,dc-megablast,local_x3,15363,partial,0.1712556141378637,2631,SB1
410,SB1_CL98_TR_1_x_5121nt,SB2_CL97_TR_1_x_5509nt,67.387,3238,959,44,4862,8049,4463,7653,0.0,967.0,dc-megablast,local_x3,15363,partial,0.5918114951506868,9092,SB1
411,SB1_CL8_TR_1_x_2808nt,SB1_CL48_TR_1_x_4893nt,66.312,282,85,7,5937,6213,2410,2134,3.49e-08,59.0,blastn,local_x3,8424,partial,0.09864672364672365,831,SB1
412,SB1_CL8_TR_1_x_2808nt,SB1_CL28_TR_1_x_3219nt,70.342,1959,433,53,894,2760,799,2701,0.0,809.0,dc-megablast,local_x3,8424,partial,0.6648860398860399,5601,SB1
413,SB1_CL8_TR_1_x_2808nt,SB1_CL25_TR_1_x_4783nt,64.2,419,142,5,277,691,3544,3958,8.21e-10,64.4,blastn,local_x3,8424,partial,0.1477920227920228,1245,SB1
414,SB1_CL82_TR_1_x_690nt,SB2_CL78_TR_1_x_766nt,88.762,2100,8,6,199,2070,2298,199,0.0,2902.0,dc-megablast,local_x3,2070,near-full,1.0,2070,SB1
415,SB1_CL82_TR_1_x_690nt,SB2_CL115_TR_1_x_430nt,86.916,214,21,4,1665,1871,601,388,2.04e-61,233.0,megablast,local_x3,2070,partial,0.2391304347826087,495,SB1
416,SB1_CL82_TR_1_x_690nt,SB1_CL114_TR_1_x_430nt,86.449,214,22,4,1665,1871,548,335,9.479999999999999e-60,228.0,megablast,local_x3,2070,partial,0.1681159420289855,348,SB1
417,SB1_CL73_TR_1_x_4944nt,SB6_CL89_TR_1_x_4643nt,63.345,873,282,19,1328,2181,634,1487,1.88e-14,80.6,dc-megablast,local_x3,14832,partial,0.20914239482200647,3102,SB1
418,SB1_CL73_TR_1_x_4944nt,SB6_CL88_TR_1_x_4835nt,69.856,209,57,6,11867,12072,3004,2799,9.76e-12,71.6,blastn,local_x3,14832,partial,0.041666666666666664,618,SB1
419,SB1_CL73_TR_1_x_4944nt,SB6_CL84_TR_1_x_4740nt,71.197,309,81,3,11765,12069,3501,3197,1.27e-35,150.0,dc-megablast,local_x3,14832,partial,0.10093042071197411,1497,SB1
420,SB1_CL73_TR_1_x_4944nt,SB6_CL67_TR_1_x_4740nt,65.267,262,84,4,11867,12126,3167,2911,9.14e-06,51.8,blastn,local_x3,14832,partial,0.052588996763754045,780,SB1
421,SB1_CL73_TR_1_x_4944nt,SB6_CL60_TR_1_x_4625nt,69.401,317,73,9,11765,12069,2934,2630,2.62e-25,116.0,dc-megablast,local_x3,14832,partial,0.09445792880258899,1401,SB1
