,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,task,db,qlength,fitting,sum_coverage,sum_lengths,source
151,KK1_CL11_TR_1_x_337nt,AH013688.3,98.387,186,3,0,75,260,29207,29392,8.1e-90,327.0,megablast,ncbi,337,composite,0.9525222551928784,321,KK1
152,KK1_CL11_TR_1_x_337nt,KK3_CL1_TR_1_x_337nt,99.165,958,8,0,1,958,54,1011,0.0,1725.0,megablast,local_x3,1011,near-full,1.0,1011,KK1
153,KK1_CL11_TR_1_x_337nt,KK6_CL2_TR_1_x_339nt,94.929,986,46,4,30,1011,2,987,0.0,1541.0,megablast,local_x3,1011,near-full,1.0,1011,KK1
154,KK1_CL11_TR_1_x_337nt,KP5KP10(max)_CL93_TR_1_x_337nt,92.641,992,73,0,20,1011,1,992,0.0,1428.0,megablast,comp_x3,1011,near-full,0.9990108803165183,1010,KK1
155,KK1_CL11_TR_1_x_337nt,MG582649.1,93.399,303,19,1,32,334,330794,331095,5.96e-126,448.0,megablast,ncbi,337,near-full,0.9910979228486647,334,KK1
156,KK1_CL153_TR_1_x_369nt,KA25_CL170_TR_1_x_369nt,98.361,1098,18,0,10,1107,1107,10,0.0,1929.0,megablast,local_x3,1107,near-full,1.0,1107,KK1
157,KK1_CL153_TR_1_x_369nt,AY249987.1,97.839,509,9,1,152,658,1,509,0.0,878.0,megablast,ncbi_x3,1107,composite,1.0,1107,KK1
158,KK1_CL153_TR_1_x_369nt,AY249986.1,97.019,1107,26,5,1,1107,30,1129,0.0,1855.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KK1
159,KK1_CL153_TR_1_x_369nt,AY249985.1,96.57,1108,36,2,1,1107,515,1621,0.0,1834.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KK1
160,KK1_CL11_TR_1_x_337nt,pAs1-6,100.0,56,0,0,104,159,56,1,2.93e-25,104.0,megablast,ref,337,partial,0.1661721068249258,56,KK1
161,KK1_CL11_TR_1_x_337nt,pAs1-4,98.214,56,1,0,216,271,56,1,1.36e-23,99.0,megablast,ref,337,partial,0.1661721068249258,56,KK1
162,KK1_CL11_TR_1_x_337nt,AFA-4,100.0,22,0,0,316,337,42,21,3.95e-06,41.0,blastn,ref,337,partial,0.06528189910979229,22,KK1
163,KK1_CL11_TR_1_x_337nt,pAs1-3,100.0,56,0,0,272,327,56,1,2.93e-25,104.0,megablast,ref,337,partial,0.1661721068249258,56,KK1
164,KK1_CL11_TR_1_x_337nt,Z54370.1,90.83,229,18,3,100,327,326,100,1.37e-82,303.0,megablast,ncbi,337,composite,0.9376854599406528,316,KK1
165,KK1_CL11_TR_1_x_337nt,XM_040393129.2,100.0,36,0,0,886,921,2977,2942,1.86e-10,67.6,megablast,ncbi_x3,1011,partial,0.10682492581602374,108,KK1
166,KK1_CL11_TR_1_x_337nt,X76300.1,95.853,217,8,1,1,217,175,390,1.73e-96,350.0,megablast,ncbi,337,composite,0.8427299703264095,284,KK1
167,KK1_CL11_TR_1_x_337nt,X06951.1,97.778,45,0,1,271,315,107,150,3.09e-13,76.8,megablast,ncbi_x3,1011,partial,0.13353115727002968,135,KK1
168,KK1_CL11_TR_1_x_337nt,P335,91.373,255,20,2,84,337,329,76,1.2199999999999999e-98,348.0,megablast,ref,337,partial,0.7537091988130564,254,KK1
169,KK1_CL11_TR_1_x_337nt,ON872687.1,93.293,999,67,0,13,1011,3,1001,0.0,1474.0,megablast,ncbi_x3,1011,near-full,0.9990108803165183,1010,KK1
170,KK1_CL11_TR_1_x_337nt,ON872662.1,93.168,1010,63,6,8,1011,1017,8,0.0,1478.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
171,KK1_CL11_TR_1_x_337nt,pAs1-1,100.0,54,0,0,50,103,54,1,3.79e-24,100.0,megablast,ref,337,partial,0.16023738872403562,54,KK1
172,KK1_CL153_TR_1_x_369nt,KK2_CL112_TR_1_x_369nt,100.0,1004,0,0,1,1004,1004,1,0.0,1855.0,megablast,local_x3,1107,near-full,1.0,1107,KK1
173,KK1_CL11_TR_1_x_337nt,AB022730.1,91.753,97,7,1,915,1011,993,898,3.2700000000000004e-31,136.0,dc-megablast,ncbi_x3,1011,partial,0.09594460929772503,97,KK1
174,KK1_CL11_TR_1_x_337nt,AB022727.1,90.788,901,76,7,2,900,896,1,0.0,1197.0,megablast,ncbi_x3,1011,near-full,0.9990108803165183,1010,KK1
175,KK1_CL11_TR_1_x_337nt,AB003243.1,92.417,211,16,0,644,854,214,4,4.679999999999999e-81,302.0,megablast,ncbi_x3,1011,partial,0.6261127596439169,633,KK1
176,KK1_CL11_TR_1_x_337nt,AB003242.1,90.476,210,19,1,644,852,215,6,2.84e-73,276.0,megablast,ncbi_x3,1011,partial,0.5895153313550939,596,KK1
177,KK1_CL11_TR_1_x_337nt,AB003241.1,90.217,184,17,1,1,183,184,1,3.72e-62,239.0,megablast,ncbi_x3,1011,partial,0.18100890207715134,183,KK1
178,KK1_CL11_TR_1_x_337nt,AB003240.1,90.811,185,16,1,1,184,399,215,2.23e-64,246.0,megablast,ncbi_x3,1011,partial,0.18100890207715134,183,KK1
179,KK1_CL11_TR_1_x_337nt,AB003239.1,90.761,184,17,0,1,184,397,214,2.23e-64,246.0,megablast,ncbi_x3,1011,partial,0.18100890207715134,183,KK1
180,KK1_CL11_TR_1_x_337nt,AB003236.1,91.892,185,14,1,1,184,399,215,1.03e-67,257.0,megablast,ncbi_x3,1011,partial,0.18100890207715134,183,KK1
181,KK1_CL11_TR_1_x_337nt,AB003235.1,90.698,215,20,0,644,858,428,214,1.31e-76,287.0,megablast,ncbi_x3,1011,partial,0.6073194856577646,614,KK1
182,KK1_CL11_TR_1_x_337nt,AB003234.1,90.698,215,20,0,644,858,428,214,1.31e-76,287.0,megablast,ncbi_x3,1011,partial,0.592482690405539,599,KK1
183,KK1_CL11_TR_1_x_337nt,AB003233.1,92.558,215,15,1,644,858,426,213,1.01e-82,307.0,megablast,ncbi_x3,1011,partial,0.6043521266073195,611,KK1
184,KK1_CL11_TR_1_x_337nt,AB003232.1,90.323,217,18,2,644,858,430,215,6.1e-75,281.0,megablast,ncbi_x3,1011,partial,0.6043521266073195,611,KK1
185,KK1_CL11_TR_1_x_337nt,AB003231.1,91.163,215,18,1,644,858,426,213,1.01e-77,291.0,megablast,ncbi_x3,1011,partial,0.592482690405539,599,KK1
186,KK1_CL11_TR_1_x_337nt,AB003230.1,91.163,215,19,0,644,858,428,214,2.82e-78,292.0,megablast,ncbi_x3,1011,partial,0.592482690405539,599,KK1
187,KK1_CL11_TR_1_x_337nt,AB003229.1,91.08,213,19,0,646,858,426,214,3.6500000000000004e-77,289.0,megablast,ncbi_x3,1011,partial,0.6003956478733927,607,KK1
188,KK1_CL11_TR_1_x_337nt,AB003228.1,91.244,217,19,0,644,860,426,210,2.1800000000000003e-79,296.0,megablast,ncbi_x3,1011,partial,0.6013847675568744,608,KK1
189,KK1_CL11_TR_1_x_337nt,AB003227.1,90.783,217,15,3,644,858,426,213,4.72e-76,285.0,megablast,ncbi_x3,1011,partial,0.6043521266073195,611,KK1
190,KK1_CL11_TR_1_x_337nt,AB003244.1,94.884,215,11,0,644,858,428,214,1.28e-91,337.0,megablast,ncbi_x3,1011,partial,0.6043521266073195,611,KK1
191,KK1_CL11_TR_1_x_337nt,AB003246.1,91.304,184,14,2,1,182,185,2,1.72e-65,250.0,megablast,ncbi_x3,1011,partial,0.18001978239366964,182,KK1
192,KK1_CL11_TR_1_x_337nt,AB003248.1,90.741,216,17,3,644,858,426,213,4.72e-76,285.0,megablast,ncbi_x3,1011,partial,0.6043521266073195,611,KK1
193,KK1_CL11_TR_1_x_337nt,AB022725.1,90.233,901,81,7,2,900,896,1,0.0,1170.0,megablast,ncbi_x3,1011,near-full,0.22255192878338279,225,KK1
194,KK1_CL11_TR_1_x_337nt,AB022724.1,90.726,895,68,13,1,892,889,7,0.0,1179.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
195,KK1_CL11_TR_1_x_337nt,AB003263.1,92.333,900,61,8,1,900,892,1,0.0,1273.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
196,KK1_CL11_TR_1_x_337nt,AB003262.1,94.222,900,52,0,1,900,900,1,0.0,1375.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
197,KK1_CL11_TR_1_x_337nt,AB003261.1,91.222,900,77,2,1,900,898,1,0.0,1223.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
198,KK1_CL11_TR_1_x_337nt,AB003260.1,91.743,109,9,0,901,1009,981,873,4.9900000000000003e-36,152.0,megablast,ncbi_x3,1011,partial,0.10781404549950543,109,KK1
199,KK1_CL11_TR_1_x_337nt,AB003259.1,92.333,900,69,0,1,900,900,1,0.0,1280.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
200,KK1_CL11_TR_1_x_337nt,AB022729.1,90.281,782,70,4,230,1011,1000,225,0.0,1018.0,megablast,ncbi_x3,1011,partial,0.7734915924826904,782,KK1
201,KK1_CL11_TR_1_x_337nt,AB003258.1,93.222,900,61,0,1,900,900,1,0.0,1325.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
202,KK1_CL11_TR_1_x_337nt,AB003256.1,98.111,900,17,0,1,900,900,1,0.0,1568.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
203,KK1_CL11_TR_1_x_337nt,AB003255.1,98.333,900,15,0,1,900,900,1,0.0,1580.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
204,KK1_CL11_TR_1_x_337nt,AB003254.1,90.61,213,19,1,647,858,427,215,6.1e-75,281.0,megablast,ncbi_x3,1011,partial,0.5984174085064293,605,KK1
205,KK1_CL11_TR_1_x_337nt,AB003251.1,93.548,31,2,0,981,1011,213,183,0.00013,48.2,blastn,ncbi_x3,1011,partial,0.03066271018793274,31,KK1
206,KK1_CL11_TR_1_x_337nt,AB003250.1,90.164,183,17,1,1,182,184,2,2.5100000000000002e-64,246.0,dc-megablast,ncbi_x3,1011,partial,0.18001978239366964,182,KK1
207,KK1_CL11_TR_1_x_337nt,AB003249.1,90.61,213,18,2,646,858,422,212,6.1e-75,281.0,megablast,ncbi_x3,1011,partial,0.6003956478733927,607,KK1
208,KK1_CL11_TR_1_x_337nt,AB003257.1,93.222,900,61,0,1,900,900,1,0.0,1325.0,megablast,ncbi_x3,1011,near-full,1.0,1011,KK1
209,KK1_CL81_TR_1_x_7608nt,KK3_CL78_TR_1_x_7608nt,99.83,21146,36,0,1679,22824,1,21146,0.0,38850.0,megablast,local_x3,22824,near-full,1.0,22824,KK1
210,KK1_CL153_TR_1_x_369nt,KK3_CL97_TR_1_x_369nt,100.0,1086,0,0,1,1086,1086,1,0.0,2006.0,megablast,local_x3,1107,near-full,1.0,1107,KK1
211,KK1_CL153_TR_1_x_369nt,MG323512.1,91.935,62,5,0,1,62,2636,2697,1.57e-16,87.9,megablast,ncbi_x3,1107,partial,0.05600722673893405,62,KK1
212,KK1_CL18_TR_1_x_487nt,P501,90.724,442,37,4,1,441,439,1,3.47e-170,586.0,megablast,ref,487,near-full,0.9055441478439425,441,KK1
213,KK1_CL18_TR_1_x_487nt,KK6_CL22_TR_1_x_488nt,99.589,1461,3,3,4,1461,1,1461,0.0,2662.0,megablast,local_x3,1461,near-full,1.0,1461,KK1
214,KK1_CL18_TR_1_x_487nt,KK6_CL162_TR_1_x_661nt,99.588,485,1,1,4,487,669,1153,0.0,883.0,megablast,local,487,near-full,0.9938398357289527,484,KK1
215,KK1_CL18_TR_1_x_487nt,KK3_CL10_TR_1_x_487nt,99.612,1290,5,0,1,1290,1290,1,0.0,2355.0,megablast,local_x3,1461,near-full,1.0,1461,KK1
216,KK1_CL18_TR_1_x_487nt,KK2_CL7_TR_1_x_487nt,99.846,1299,2,0,1,1299,163,1461,0.0,2388.0,megablast,local_x3,1461,near-full,1.0,1461,KK1
217,KK1_CL18_TR_1_x_487nt,FAT,96.154,26,1,0,461,486,492,467,1.66e-06,43.7,blastn,ref,487,partial,0.053388090349075976,26,KK1
218,KK1_CL189_TR_1_x_330nt,ON872689.1,92.386,985,66,5,15,990,1,985,0.0,1395.0,megablast,ncbi_x3,990,near-full,1.0,990,KK1
219,KK1_CL189_TR_1_x_330nt,ON872663.1,91.948,1006,57,19,3,990,1002,3,0.0,1387.0,megablast,ncbi_x3,990,near-full,1.0,990,KK1
220,KK1_CL189_TR_1_x_330nt,KK6_CL124_TR_1_x_333nt,94.641,989,44,4,11,990,999,11,0.0,1524.0,megablast,local_x3,990,near-full,1.0,990,KK1
221,KK1_CL189_TR_1_x_330nt,KK3_CL165_TR_1_x_332nt,94.589,998,42,8,2,990,996,2,0.0,1533.0,megablast,local_x3,990,near-full,1.0,990,KK1
222,KK1_CL189_TR_1_x_330nt,KK2_CL175_TR_1_x_332nt,94.885,997,39,7,3,990,996,3,0.0,1548.0,megablast,local_x3,990,near-full,1.0,990,KK1
223,KK1_CL194_TR_1_x_90nt,BSCL135-1,100.0,22,0,0,69,90,1,22,9.35e-07,41.0,blastn,ref,90,partial,0.24444444444444444,22,KK1
224,KK1_CL194_TR_1_x_90nt,BSCL135-2,100.0,30,0,0,17,46,1,30,1.97e-11,56.5,megablast,ref,90,partial,0.3333333333333333,30,KK1
225,KK1_CL194_TR_1_x_90nt,KC290899.1,94.776,268,5,3,4,270,108,367,6.69e-114,409.0,megablast,ncbi_x3,270,near-full,0.9888888888888889,267,KK1
226,KK1_CL194_TR_1_x_90nt,KC290900.1,91.852,270,14,2,1,270,386,125,3.16e-102,370.0,megablast,ncbi_x3,270,near-full,1.0,270,KK1
227,KK1_CL204_TR_1_x_118nt,AJ517234.1,90.411,146,14,0,209,354,1,146,3.13e-51,201.0,dc-megablast,ncbi_x3,354,partial,0.4124293785310734,146,KK1
228,KK1_CL204_TR_1_x_118nt,AJ517232.1,90.566,106,10,0,13,118,7,112,5.77e-36,147.0,dc-megablast,ncbi,118,near-full,0.8983050847457628,106,KK1
229,KK1_CL204_TR_1_x_118nt,AJ517231.1,96.429,28,1,0,327,354,1,28,0.000152,47.3,blastn,ncbi_x3,354,partial,0.07909604519774012,28,KK1
230,KK1_CL204_TR_1_x_118nt,AJ517229.1,91.209,91,8,0,264,354,22,112,4.65e-30,131.0,dc-megablast,ncbi_x3,354,partial,0.2570621468926554,91,KK1
231,KK1_CL204_TR_1_x_118nt,AJ517228.1,90.698,344,28,4,13,354,7,348,1.14e-127,455.0,megablast,ncbi_x3,354,near-full,0.9943502824858758,352,KK1
232,KK1_CL204_TR_1_x_118nt,AJ517227.1,90.09,111,11,0,8,118,2,112,4.73e-37,151.0,dc-megablast,ncbi,118,near-full,0.940677966101695,111,KK1
233,KK1_CL189_TR_1_x_330nt,KC290905.1,91.611,298,21,3,1,295,529,825,2.75e-114,409.0,megablast,ncbi,330,near-full,0.8939393939393939,295,KK1
234,KK1_CL194_TR_1_x_90nt,P427,100.0,90,0,0,1,90,13,102,8.729999999999999e-45,167.0,megablast,ref,90,near-full,1.0,90,KK1
235,KK1_CL194_TR_1_x_90nt,KP5KP10(max)_CL236_TR_1_x_90nt,96.947,262,8,0,9,270,270,9,2.3999999999999997e-126,440.0,megablast,comp_x3,270,near-full,0.9925925925925926,268,KK1
236,KK1_CL194_TR_1_x_90nt,KK6_CL184_TR_1_x_90nt,100.0,265,0,0,6,270,1,265,1.22e-140,490.0,megablast,local_x3,270,near-full,1.0,270,KK1
237,KK1_CL194_TR_1_x_90nt,KK3_CL169_TR_1_x_90nt,100.0,265,0,0,6,270,1,265,1.22e-140,490.0,megablast,local_x3,270,near-full,1.0,270,KK1
238,KK1_CL194_TR_1_x_90nt,KK2_CL173_TR_1_x_90nt,100.0,269,0,0,1,269,269,1,7.32e-143,497.0,megablast,local_x3,270,near-full,1.0,270,KK1
239,KK1_CL194_TR_1_x_90nt,KC290902.1,92.937,269,9,5,4,270,585,325,4.06e-106,383.0,megablast,ncbi_x3,270,near-full,0.9888888888888889,267,KK1
240,KK1_CL194_TR_1_x_90nt,KC290901.1,92.164,268,12,3,4,270,59,318,3.16e-102,370.0,megablast,ncbi_x3,270,near-full,0.9888888888888889,267,KK1
241,KK1_CL194_TR_1_x_90nt,MK283665.1,95.122,82,4,0,4,85,114,33,5.4e-31,130.0,megablast,ncbi,90,near-full,0.9111111111111111,82,KK1
242,KK1_CL153_TR_1_x_369nt,KK6_CL158_TR_1_x_369nt,99.726,1095,3,0,1,1095,13,1107,0.0,2006.0,megablast,local_x3,1107,near-full,1.0,1107,KK1
243,KK1_CL189_TR_1_x_330nt,KA25_CL149_TR_1_x_333nt,92.386,985,66,5,15,990,1,985,0.0,1395.0,megablast,local_x3,990,near-full,1.0,990,KK1
244,KK1_CL189_TR_1_x_330nt,BSCL156-2,93.103,29,2,0,27,55,1,29,3.17e-07,44.6,blastn,ref,330,partial,0.08787878787878788,29,KK1
245,KK1_CL168_TR_1_x_44nt,KK3_CL164_TR_1_x_44nt,100.0,118,0,0,1,118,118,1,2.9e-59,219.0,megablast,local_x3,132,near-full,1.0,132,KK1
246,KK1_CL168_TR_1_x_44nt,KK2_CL165_TR_1_x_44nt,100.0,118,0,0,1,118,118,1,2.9e-59,219.0,megablast,local_x3,132,near-full,1.0,132,KK1
247,KK1_CL168_TR_1_x_44nt,KA25_CL199_TR_1_x_44nt,92.742,124,9,0,1,124,124,1,1.37e-47,180.0,megablast,local_x3,132,near-full,1.0,132,KK1
248,KK1_CL168_TR_1_x_44nt,BSCL184-2,96.296,27,1,0,1,27,32,6,3.09e-08,45.5,blastn,ref,44,partial,0.6136363636363636,27,KK1
249,KK1_CL168_TR_1_x_44nt,BSCL184-1,96.875,32,1,0,8,39,32,1,5.96e-11,54.5,blastn,ref,44,partial,0.7272727272727273,32,KK1
250,KK1_CL167_TR_1_x_504nt,ON872676.1,99.796,1473,3,0,1,1473,40,1512,0.0,2704.0,megablast,ncbi_x3,1512,near-full,1.0,1512,KK1
251,KK1_CL167_TR_1_x_504nt,DQ138088.1,100.0,41,0,0,1344,1384,114,74,4.65e-13,76.8,megablast,ncbi_x3,1512,partial,0.08134920634920635,123,KK1
252,KK1_CL153_TR_1_x_369nt,P369,99.446,361,2,0,1,361,361,1,0.0,656.0,megablast,ref,369,near-full,0.978319783197832,361,KK1
253,KK1_CL153_TR_1_x_369nt,P170,94.444,198,11,0,172,369,265,68,8.22e-86,305.0,megablast,ref,369,partial,0.7181571815718157,265,KK1
254,KK1_CL153_TR_1_x_369nt,ON872690.1,98.361,1098,18,0,10,1107,1107,10,0.0,1929.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KK1
255,KK1_CL153_TR_1_x_369nt,ON872664.1,99.727,1100,3,0,8,1107,1107,8,0.0,2015.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KK1
256,KK1_CL153_TR_1_x_369nt,MK256652.1,95.094,265,13,0,541,805,265,1,4.89e-116,418.0,megablast,ncbi_x3,1107,partial,0.7181571815718157,795,KK1
257,KK1_CL168_TR_1_x_44nt,KK6_CL228_TR_1_x_44nt,100.0,113,0,0,20,132,1,113,1.74e-56,209.0,megablast,local_x3,132,near-full,1.0,132,KK1
258,KK1_CL168_TR_1_x_44nt,ON872678.1,99.242,132,1,0,1,132,208,77,4.12e-63,239.0,megablast,ncbi_x3,132,near-full,1.0,132,KK1
259,KK1_CL168_TR_1_x_44nt,ON872685.1,93.182,132,9,0,1,132,168,37,9.04e-50,195.0,megablast,ncbi_x3,132,near-full,1.0,132,KK1
260,KK1_CL168_TR_1_x_44nt,Oligo-44,94.872,39,2,0,1,39,39,1,1.15e-13,62.6,dc-megablast,ref,44,near-full,0.8863636363636364,39,KK1
261,KK1_CL189_TR_1_x_330nt,BSCL156-1,97.297,37,1,0,249,285,1,37,4.86e-13,63.9,megablast,ref,330,partial,0.11212121212121212,37,KK1
262,KK1_CL176_TR_1_x_662nt,ON872688.1,97.102,1691,49,0,1,1691,296,1986,0.0,2852.0,megablast,ncbi_x3,1986,near-full,1.0,1986,KK1
263,KK1_CL176_TR_1_x_662nt,ON872680.1,97.008,1671,48,2,1,1671,314,1982,0.0,2808.0,megablast,ncbi_x3,1986,near-full,1.0,1986,KK1
264,KK1_CL176_TR_1_x_662nt,MG323513.1,91.101,663,58,1,1,662,636,1298,0.0,896.0,megablast,ncbi,662,near-full,0.3716012084592145,246,KK1
265,KK1_CL176_TR_1_x_662nt,KX390721.1,90.553,434,38,3,1,433,432,1,6.9e-163,571.0,megablast,ncbi,662,composite,0.8625377643504532,571,KK1
266,KK1_CL176_TR_1_x_662nt,KP5KP10(max)_CL190_TR_1_x_663nt,95.618,1894,80,3,96,1986,1989,96,0.0,3035.0,megablast,comp_x3,1986,near-full,1.0,1986,KK1
267,KK1_CL176_TR_1_x_662nt,KK6_CL162_TR_1_x_661nt,97.008,1671,48,2,1,1671,314,1982,0.0,2808.0,megablast,local_x3,1986,near-full,1.0,1986,KK1
268,KK1_CL189_TR_1_x_330nt,BSCL156-3,96.552,29,1,0,140,168,1,29,2.6e-08,49.1,blastn,ref,330,partial,0.08787878787878788,29,KK1
269,KK1_CL16_TR_1_x_551nt,ON872673.1,92.813,1447,36,5,1,1379,306,1752,0.0,2180.0,dc-megablast,ncbi_x3,1653,near-full,0.999395039322444,1652,KK1
270,KK1_CL16_TR_1_x_551nt,KK6_CL9_TR_1_x_584nt,93.471,1455,27,5,1,1387,1455,1,0.0,2235.0,dc-megablast,local_x3,1653,near-full,0.999395039322444,1652,KK1
271,KK1_CL16_TR_1_x_551nt,KK6_CL262_TR_1_x_491nt,96.864,287,7,1,1,285,785,499,1.84e-137,479.0,megablast,local,551,composite,0.9927404718693285,547,KK1
272,KK1_CL16_TR_1_x_551nt,KK3_CL17_TR_1_x_553nt,98.373,1659,21,3,1,1653,1,1659,0.0,2909.0,megablast,local_x3,1653,near-full,1.0,1653,KK1
273,KK1_CL16_TR_1_x_551nt,KK2_CL17_TR_1_x_584nt,93.797,1467,23,5,1,1399,286,1752,0.0,2275.0,dc-megablast,local_x3,1653,near-full,0.999395039322444,1652,KK1
274,KK1_CL168_TR_1_x_44nt,P132,95.455,44,2,0,1,44,58,15,2.89e-16,71.3,megablast,ref,44,near-full,1.0,44,KK1
275,KK1_CL176_TR_1_x_662nt,KA25_CL148_TR_1_x_662nt,97.102,1691,49,0,1,1691,296,1986,0.0,2852.0,megablast,local_x3,1986,near-full,1.0,1986,KK1
276,KK1_CL81_TR_1_x_7608nt,P121_0,91.304,115,8,2,5089,5203,121,9,1.84e-39,156.0,megablast,ref,7608,partial,0.021424815983175603,163,KK1
